Date,location,key,month,0m,1m,value
2017-06-02,Tainoura (Isoyake),GEP,6,26.56312542518736,23.986774735240676,50.54990016042804
2017-06-02,Tainoura (Isoyake),NEP,6,8.515199643278848,6.0033055801334,14.518505223412248
2017-06-02,Tainoura (Isoyake),RP,6,18.04792578190851,17.983469155107276,36.03139493701579
2017-06-02,Arikawa (Sargassum),GEP,6,NA,55.85248883981651,NA
2017-06-02,Arikawa (Sargassum),NEP,6,NA,8.984576231089392,NA
2017-06-02,Arikawa (Sargassum),RP,6,NA,46.86791260872712,NA
2017-06-03,Tainoura (Isoyake),GEP,6,42.615316362888066,36.36444427727593,78.97976064016399
2017-06-03,Tainoura (Isoyake),NEP,6,6.416240157674835,7.056054663001632,13.472294820676467
2017-06-03,Tainoura (Isoyake),RP,6,36.19907620521323,29.308389614274297,65.50746581948752
2017-06-03,Arikawa (Sargassum),GEP,6,44.53019063290161,42.162254342149524,86.69244497505113
2017-06-03,Arikawa (Sargassum),NEP,6,9.720085826204539,7.534030803126868,17.254116629331406
2017-06-03,Arikawa (Sargassum),RP,6,34.81010480669707,34.628223539022656,69.43832834571973
2017-06-04,Tainoura (Isoyake),GEP,6,35.16872838429594,30.37309177640889,65.54182016070483
2017-06-04,Tainoura (Isoyake),NEP,6,9.21278237895784,5.771504204844291,14.984286583802131
2017-06-04,Tainoura (Isoyake),RP,6,25.9559460053381,24.6015875715646,50.5575335769027
2017-06-04,Arikawa (Sargassum),GEP,6,34.31395395032962,34.44732814535148,68.7612820956811
2017-06-04,Arikawa (Sargassum),NEP,6,5.232890556465364,5.184046482826332,10.416937039291696
2017-06-04,Arikawa (Sargassum),RP,6,29.081063393864255,29.263281662525145,58.3443450563894
2017-06-05,Tainoura (Isoyake),GEP,6,31.903962074769353,24.883567979725175,56.787530054494525
2017-06-05,Tainoura (Isoyake),NEP,6,8.98743285821979,4.875952833518937,13.863385691738728
2017-06-05,Tainoura (Isoyake),RP,6,22.916529216549563,20.007615146206238,42.9241443627558
2017-06-05,Arikawa (Sargassum),GEP,6,57.397958076858046,48.04271064029086,105.44066871714891
2017-06-05,Arikawa (Sargassum),NEP,6,8.304639942380732,7.087644357152811,15.392284299533543
2017-06-05,Arikawa (Sargassum),RP,6,49.093318134477315,40.95506628313805,90.04838441761537
2017-06-06,Tainoura (Isoyake),GEP,6,52.202038933746486,9.577981204499153,61.78002013824564
2017-06-06,Tainoura (Isoyake),NEP,6,16.377332508690223,1.3987980823042534,17.776130590994477
2017-06-06,Tainoura (Isoyake),RP,6,35.82470642505626,8.1791831221949,44.00388954725116
2017-06-07,Tainoura (Isoyake),GEP,6,7.304344830109326,7.810172632482804,15.11451746259213
2017-06-07,Tainoura (Isoyake),NEP,6,0.1496778673040211,0.7558608813180712,0.9055387486220923
2017-06-07,Tainoura (Isoyake),RP,6,7.154666962805305,7.054311751164732,14.208978713970037
2017-06-07,Arikawa (Sargassum),GEP,6,76.48267476405498,25.153163096668003,101.63583786072297
2017-06-07,Arikawa (Sargassum),NEP,6,9.105977068024629,5.252858416278983,14.358835484303611
2017-06-07,Arikawa (Sargassum),RP,6,67.37669769603035,19.90030468038902,87.27700237641938
2017-06-08,Tainoura (Isoyake),GEP,6,49.75984976518628,18.38720440350592,68.1470541686922
2017-06-08,Tainoura (Isoyake),NEP,6,5.050229419260255,3.454677218131863,8.504906637392118
2017-06-08,Tainoura (Isoyake),RP,6,44.70962034592603,14.932527185374056,59.64214753130008
2017-06-08,Arikawa (Sargassum),GEP,6,21.919417510062075,19.347597567430455,41.26701507749253
2017-06-08,Arikawa (Sargassum),NEP,6,9.921436550770935,6.161241461025924,16.082678011796858
2017-06-08,Arikawa (Sargassum),RP,6,11.997980959291143,13.18635610640453,25.184337065695672
2017-06-09,Tainoura (Isoyake),GEP,6,16.301099154288302,26.533054291280635,42.83415344556894
2017-06-09,Tainoura (Isoyake),NEP,6,11.746245222130192,7.92217209825985,19.66841732039004
2017-06-09,Tainoura (Isoyake),RP,6,4.55485393215811,18.610882193020785,23.165736125178896
2017-06-09,Arikawa (Sargassum),GEP,6,45.46669475960801,15.902688468513883,61.36938322812189
2017-06-09,Arikawa (Sargassum),NEP,6,9.431819038890232,5.211813800793053,14.643632839683285
2017-06-09,Arikawa (Sargassum),RP,6,36.03487572071778,10.69087466772083,46.72575038843861
2017-06-10,Tainoura (Isoyake),GEP,6,42.62839580288755,17.947494930789887,60.57589073367744
2017-06-10,Tainoura (Isoyake),NEP,6,10.578845303200524,6.681418754800106,17.26026405800063
2017-06-10,Tainoura (Isoyake),RP,6,32.04955049968703,11.266076175989781,43.31562667567681
2017-06-10,Arikawa (Sargassum),GEP,6,30.89374850956016,27.196859303816332,58.090607813376494
2017-06-10,Arikawa (Sargassum),NEP,6,11.967035860550368,7.917749971326771,19.88478583187714
2017-06-10,Arikawa (Sargassum),RP,6,18.926712649009794,19.27910933248956,38.205821981499355
2017-06-11,Tainoura (Isoyake),GEP,6,NA,6.777820905476872,NA
2017-06-11,Tainoura (Isoyake),NEP,6,NA,-12.19601373707313,NA
2017-06-11,Tainoura (Isoyake),RP,6,NA,18.973834642550003,NA
2017-06-11,Arikawa (Sargassum),GEP,6,74.64977234833655,33.97400189574769,108.62377424408425
2017-06-11,Arikawa (Sargassum),NEP,6,16.111237827485247,6.705973796632847,22.817211624118094
2017-06-11,Arikawa (Sargassum),RP,6,58.53853452085131,27.26802809911484,85.80656261996614
2017-06-12,Tainoura (Isoyake),GEP,6,54.935691683024565,NA,NA
2017-06-12,Tainoura (Isoyake),NEP,6,8.149987777699153,NA,NA
2017-06-12,Tainoura (Isoyake),RP,6,46.78570390532541,NA,NA
2017-06-12,Arikawa (Sargassum),GEP,6,NA,11.241244662046562,NA
2017-06-12,Arikawa (Sargassum),NEP,6,NA,3.320139246481446,NA
2017-06-12,Arikawa (Sargassum),RP,6,NA,7.9211054155651155,NA
2017-07-21,Tainoura (Isoyake),GEP,7,25.21965823062775,NA,NA
2017-07-21,Tainoura (Isoyake),NEP,7,6.278038409004871,NA,NA
2017-07-21,Tainoura (Isoyake),RP,7,18.94161982162288,NA,NA
2017-07-21,Arikawa (Sargassum),GEP,7,NA,46.04910645595022,NA
2017-07-21,Arikawa (Sargassum),NEP,7,NA,10.553624278751172,NA
2017-07-21,Arikawa (Sargassum),RP,7,NA,35.49548217719905,NA
2017-07-22,Arikawa (Sargassum),GEP,7,NA,41.31946017985629,NA
2017-07-22,Arikawa (Sargassum),NEP,7,NA,11.434184879409948,NA
2017-07-22,Arikawa (Sargassum),RP,7,NA,29.88527530044634,NA
2017-07-23,Tainoura (Isoyake),GEP,7,20.21364661217849,NA,NA
2017-07-23,Tainoura (Isoyake),NEP,7,2.5892669199070184,NA,NA
2017-07-23,Tainoura (Isoyake),RP,7,17.62437969227147,NA,NA
2017-07-23,Arikawa (Sargassum),GEP,7,NA,50.56441532071693,NA
2017-07-23,Arikawa (Sargassum),NEP,7,NA,9.546441220082968,NA
2017-07-23,Arikawa (Sargassum),RP,7,NA,41.017974100633964,NA
2017-07-24,Arikawa (Sargassum),GEP,7,NA,48.2031652175206,NA
2017-07-24,Arikawa (Sargassum),NEP,7,NA,11.6090471100323,NA
2017-07-24,Arikawa (Sargassum),RP,7,NA,36.5941181074883,NA
2017-07-25,Arikawa (Sargassum),GEP,7,NA,43.269996737356884,NA
2017-07-25,Arikawa (Sargassum),NEP,7,NA,11.638365824436114,NA
2017-07-25,Arikawa (Sargassum),RP,7,NA,31.63163091292077,NA
2017-07-26,Tainoura (Isoyake),GEP,7,4.8320300374560885,NA,NA
2017-07-26,Tainoura (Isoyake),NEP,7,2.390461955105394,NA,NA
2017-07-26,Tainoura (Isoyake),RP,7,2.4415680823506944,NA,NA
2017-07-26,Arikawa (Sargassum),GEP,7,NA,23.192330790722337,NA
2017-07-26,Arikawa (Sargassum),NEP,7,NA,7.80478357267711,NA
2017-07-26,Arikawa (Sargassum),RP,7,NA,15.387547218045228,NA
2017-07-27,Tainoura (Isoyake),GEP,7,7.36818415065521,NA,NA
2017-07-27,Tainoura (Isoyake),NEP,7,4.456907621365858,NA,NA
2017-07-27,Tainoura (Isoyake),RP,7,2.9112765292893528,NA,NA
2017-07-27,Arikawa (Sargassum),GEP,7,NA,29.749474854521907,NA
2017-07-27,Arikawa (Sargassum),NEP,7,NA,7.54411750720152,NA
2017-07-27,Arikawa (Sargassum),RP,7,NA,22.205357347320387,NA
2017-07-28,Tainoura (Isoyake),GEP,7,1.4657072356632725,NA,NA
2017-07-28,Tainoura (Isoyake),NEP,7,0.44861250047834034,NA,NA
2017-07-28,Tainoura (Isoyake),RP,7,1.0170947351849322,NA,NA
2017-07-28,Arikawa (Sargassum),GEP,7,NA,66.53320102338665,NA
2017-07-28,Arikawa (Sargassum),NEP,7,NA,12.701608539660292,NA
2017-07-28,Arikawa (Sargassum),RP,7,NA,53.831592483726354,NA
2017-07-29,Arikawa (Sargassum),GEP,7,NA,26.337989562713382,NA
2017-07-29,Arikawa (Sargassum),NEP,7,NA,11.992599969759432,NA
2017-07-29,Arikawa (Sargassum),RP,7,NA,14.34538959295395,NA
2017-07-30,Arikawa (Sargassum),GEP,7,NA,30.398950021880644,NA
2017-07-30,Arikawa (Sargassum),NEP,7,NA,6.289808770667982,NA
2017-07-30,Arikawa (Sargassum),RP,7,NA,24.109141251212662,NA
2017-07-31,Tainoura (Isoyake),GEP,7,25.41657669264663,NA,NA
2017-07-31,Tainoura (Isoyake),NEP,7,5.177143533206419,NA,NA
2017-07-31,Tainoura (Isoyake),RP,7,20.23943315944021,NA,NA
2017-07-31,Arikawa (Sargassum),GEP,7,NA,59.17304793697724,NA
2017-07-31,Arikawa (Sargassum),NEP,7,NA,9.82165160905879,NA
2017-07-31,Arikawa (Sargassum),RP,7,NA,49.35139632791845,NA
2017-08-01,Tainoura (Isoyake),GEP,8,21.746631287864915,NA,NA
2017-08-01,Tainoura (Isoyake),NEP,8,5.772422777393871,NA,NA
2017-08-01,Tainoura (Isoyake),RP,8,15.974208510471044,NA,NA
2017-08-01,Arikawa (Sargassum),GEP,8,NA,53.79270734060224,NA
2017-08-01,Arikawa (Sargassum),NEP,8,NA,16.36583227484234,NA
2017-08-01,Arikawa (Sargassum),RP,8,NA,37.4268750657599,NA
2017-08-02,Tainoura (Isoyake),GEP,8,28.63810364248387,NA,NA
2017-08-02,Tainoura (Isoyake),NEP,8,6.376879252831813,NA,NA
2017-08-02,Tainoura (Isoyake),RP,8,22.261224389652057,NA,NA
2017-08-02,Arikawa (Sargassum),GEP,8,NA,32.68912741725227,NA
2017-08-02,Arikawa (Sargassum),NEP,8,NA,8.049835801737792,NA
2017-08-02,Arikawa (Sargassum),RP,8,NA,24.63929161551448,NA
2017-08-03,Tainoura (Isoyake),GEP,8,24.966029128576167,NA,NA
2017-08-03,Tainoura (Isoyake),NEP,8,4.361525389332321,NA,NA
2017-08-03,Tainoura (Isoyake),RP,8,20.604503739243846,NA,NA
2017-08-03,Arikawa (Sargassum),GEP,8,NA,53.8816918453902,NA
2017-08-03,Arikawa (Sargassum),NEP,8,NA,8.528353851118275,NA
2017-08-03,Arikawa (Sargassum),RP,8,NA,45.353337994271925,NA
2017-08-11,Tainoura (Isoyake),GEP,8,11.067500331950193,NA,NA
2017-08-11,Tainoura (Isoyake),NEP,8,3.7528920058056414,NA,NA
2017-08-11,Tainoura (Isoyake),RP,8,7.31460832614455,NA,NA
2017-08-11,Arikawa (Sargassum),GEP,8,NA,28.33395269056102,NA
2017-08-11,Arikawa (Sargassum),NEP,8,NA,7.26299038667122,NA
2017-08-11,Arikawa (Sargassum),RP,8,NA,21.0709623038898,NA
2017-08-12,Tainoura (Isoyake),GEP,8,20.483427106649994,NA,NA
2017-08-12,Tainoura (Isoyake),NEP,8,5.216467393438506,NA,NA
2017-08-12,Tainoura (Isoyake),RP,8,15.266959713211488,NA,NA
2017-08-12,Arikawa (Sargassum),GEP,8,NA,22.836634618247842,NA
2017-08-12,Arikawa (Sargassum),NEP,8,NA,6.805187790209111,NA
2017-08-12,Arikawa (Sargassum),RP,8,NA,16.03144682803873,NA
2017-08-13,Tainoura (Isoyake),GEP,8,11.392601450496473,NA,NA
2017-08-13,Tainoura (Isoyake),NEP,8,3.0615396625757185,NA,NA
2017-08-13,Tainoura (Isoyake),RP,8,8.331061787920754,NA,NA
2017-08-13,Arikawa (Sargassum),GEP,8,NA,33.3544809977885,NA
2017-08-13,Arikawa (Sargassum),NEP,8,NA,8.122960873913065,NA
2017-08-13,Arikawa (Sargassum),RP,8,NA,25.231520123875434,NA
2017-08-14,Tainoura (Isoyake),GEP,8,6.34040855987017,NA,NA
2017-08-14,Tainoura (Isoyake),NEP,8,0.6596889118650751,NA,NA
2017-08-14,Tainoura (Isoyake),RP,8,5.680719648005095,NA,NA
2017-08-14,Arikawa (Sargassum),GEP,8,NA,40.66242864821675,NA
2017-08-14,Arikawa (Sargassum),NEP,8,NA,6.93077506802009,NA
2017-08-14,Arikawa (Sargassum),RP,8,NA,33.731653580196664,NA
2017-08-15,Tainoura (Isoyake),GEP,8,3.623208324333281,NA,NA
2017-08-15,Tainoura (Isoyake),NEP,8,-1.0098996128249382,NA,NA
2017-08-15,Tainoura (Isoyake),RP,8,4.633107937158219,NA,NA
2017-08-15,Arikawa (Sargassum),GEP,8,NA,46.2037142389463,NA
2017-08-15,Arikawa (Sargassum),NEP,8,NA,10.254435338749701,NA
2017-08-15,Arikawa (Sargassum),RP,8,NA,35.949278900196596,NA
2017-08-16,Tainoura (Isoyake),GEP,8,4.0271073616917095,NA,NA
2017-08-16,Tainoura (Isoyake),NEP,8,0.5554900562083631,NA,NA
2017-08-16,Tainoura (Isoyake),RP,8,3.4716173054833463,NA,NA
2017-08-16,Arikawa (Sargassum),GEP,8,NA,35.840231697898645,NA
2017-08-16,Arikawa (Sargassum),NEP,8,NA,9.761348366240874,NA
2017-08-16,Arikawa (Sargassum),RP,8,NA,26.07888333165777,NA
2017-08-17,Tainoura (Isoyake),GEP,8,9.51324547100928,NA,NA
2017-08-17,Tainoura (Isoyake),NEP,8,8.463169642539015,NA,NA
2017-08-17,Tainoura (Isoyake),RP,8,1.050075828470266,NA,NA
2017-08-17,Arikawa (Sargassum),GEP,8,NA,39.57724722892784,NA
2017-08-17,Arikawa (Sargassum),NEP,8,NA,7.594296177918736,NA
2017-08-17,Arikawa (Sargassum),RP,8,NA,31.982951051009103,NA
2017-09-03,Tainoura (Isoyake),GEP,9,1.7201742374410083,3.6160320000736497,5.3362062375146575
2017-09-03,Tainoura (Isoyake),NEP,9,0.4427366343211503,0.8950245295995529,1.3377611639207032
2017-09-03,Tainoura (Isoyake),RP,9,1.277437603119858,2.7210074704740967,3.9984450735939547
2017-09-03,Arikawa (Sargassum),GEP,9,24.38935495642471,21.352826800312272,45.74218175673698
2017-09-03,Arikawa (Sargassum),NEP,9,5.780631905181188,5.227415963704907,11.008047868886095
2017-09-03,Arikawa (Sargassum),RP,9,18.608723051243523,16.125410836607365,34.73413388785089
2017-09-04,Tainoura (Isoyake),GEP,9,20.01164727485964,18.797832489203632,38.80947976406327
2017-09-04,Tainoura (Isoyake),NEP,9,5.996892539028131,5.464380561612359,11.46127310064049
2017-09-04,Tainoura (Isoyake),RP,9,14.01475473583151,13.333451927591273,27.348206663422783
2017-09-04,Arikawa (Sargassum),GEP,9,41.31641659569994,21.513865227808644,62.830281823508585
2017-09-04,Arikawa (Sargassum),NEP,9,2.193448691438782,2.047295033912988,4.24074372535177
2017-09-04,Arikawa (Sargassum),RP,9,39.12296790426116,19.466570193895656,58.589538098156815
2017-09-05,Tainoura (Isoyake),GEP,9,9.441641202517259,11.378901260711572,20.820542463228833
2017-09-05,Tainoura (Isoyake),NEP,9,3.7648578944065036,2.9499439426361462,6.71480183704265
2017-09-05,Tainoura (Isoyake),RP,9,5.676783308110755,8.428957318075426,14.105740626186181
2017-09-05,Arikawa (Sargassum),GEP,9,40.231481453617455,15.84484965807665,56.0763311116941
2017-09-05,Arikawa (Sargassum),NEP,9,10.311645525031388,6.438766165858922,16.75041169089031
2017-09-05,Arikawa (Sargassum),RP,9,29.919835928586068,9.406083492217727,39.32591942080379
2017-09-06,Tainoura (Isoyake),GEP,9,14.104762043056013,13.915278405875751,28.020040448931766
2017-09-06,Tainoura (Isoyake),NEP,9,5.6056276666405225,6.151173855215575,11.756801521856097
2017-09-06,Tainoura (Isoyake),RP,9,8.49913437641549,7.764104550660177,16.26323892707567
2017-09-06,Arikawa (Sargassum),GEP,9,25.279072413793433,21.530059101425664,46.80913151521909
2017-09-06,Arikawa (Sargassum),NEP,9,14.695965695956659,6.352894452774649,21.048860148731308
2017-09-06,Arikawa (Sargassum),RP,9,10.583106717836774,15.177164648651015,25.76027136648779
2017-09-07,Arikawa (Sargassum),GEP,9,13.804925016136949,4.530127676604801,18.335052692741748
2017-09-07,Arikawa (Sargassum),NEP,9,7.780582026276406,2.3606220370995246,10.14120406337593
2017-09-07,Arikawa (Sargassum),RP,9,6.024342989860543,2.1695056395052768,8.193848629365819
2017-09-08,Tainoura (Isoyake),GEP,9,17.0306291543517,16.659210424002044,33.68983957835374
2017-09-08,Tainoura (Isoyake),NEP,9,5.6087418243011555,5.691714757840138,11.300456582141294
2017-09-08,Tainoura (Isoyake),RP,9,11.421887330050547,10.967495666161906,22.389382996212454
2017-09-08,Arikawa (Sargassum),GEP,9,46.890206660260645,26.374880523731097,73.26508718399174
2017-09-08,Arikawa (Sargassum),NEP,9,15.27885961550357,10.393962647741617,25.672822263245187
2017-09-08,Arikawa (Sargassum),RP,9,31.61134704475708,15.98091787598948,47.59226492074656
2017-09-09,Tainoura (Isoyake),GEP,9,NA,13.704819806543155,NA
2017-09-09,Tainoura (Isoyake),NEP,9,NA,5.943096899846623,NA
2017-09-09,Tainoura (Isoyake),RP,9,NA,7.761722906696532,NA
2017-09-09,Arikawa (Sargassum),GEP,9,NA,2.70852874250448,NA
2017-09-09,Arikawa (Sargassum),NEP,9,NA,2.1754874759931653,NA
2017-09-09,Arikawa (Sargassum),RP,9,NA,0.5330412665113148,NA
2017-09-10,Tainoura (Isoyake),GEP,9,16.138557594952495,22.580616022526776,38.71917361747927
2017-09-10,Tainoura (Isoyake),NEP,9,6.314764100284087,6.178997022671773,12.49376112295586
2017-09-10,Tainoura (Isoyake),RP,9,9.82379349466841,16.401618999855003,26.22541249452341
2017-09-10,Arikawa (Sargassum),GEP,9,34.008162868389505,19.14250345339209,53.1506663217816
2017-09-10,Arikawa (Sargassum),NEP,9,5.6253008146009975,4.701936900912251,10.327237715513249
2017-09-10,Arikawa (Sargassum),RP,9,28.382862053788507,14.44056655247984,42.82342860626835
2017-09-11,Tainoura (Isoyake),GEP,9,2.005129546404671,2.8588644173304303,4.863993963735101
2017-09-11,Tainoura (Isoyake),NEP,9,-1.503347223910545,-0.8020662873864381,-2.305413511296983
2017-09-11,Tainoura (Isoyake),RP,9,3.508476770315216,3.6609307047168684,7.169407475032084
2017-09-11,Arikawa (Sargassum),GEP,9,NA,2.12886939281007,NA
2017-09-11,Arikawa (Sargassum),NEP,9,NA,1.5101782448017076,NA
2017-09-11,Arikawa (Sargassum),RP,9,NA,0.6186911480083626,NA
2017-09-25,Tainoura (Isoyake),GEP,9,10.61700964162463,NA,NA
2017-09-25,Tainoura (Isoyake),NEP,9,2.818720730902058,NA,NA
2017-09-25,Tainoura (Isoyake),RP,9,7.7982889107225715,NA,NA
2017-09-25,Arikawa (Sargassum),GEP,9,37.34897302560938,36.25306319708706,73.60203622269644
2017-09-25,Arikawa (Sargassum),NEP,9,11.163875128890943,11.720202835904914,22.884077964795857
2017-09-25,Arikawa (Sargassum),RP,9,26.18509789671844,24.53286036118215,50.71795825790059
2017-09-26,Tainoura (Isoyake),GEP,9,8.7209833597095,NA,NA
2017-09-26,Tainoura (Isoyake),NEP,9,2.1858327704284974,NA,NA
2017-09-26,Tainoura (Isoyake),RP,9,6.5351505892810025,NA,NA
2017-09-26,Arikawa (Sargassum),GEP,9,33.5326352674433,34.096644004513685,67.62927927195699
2017-09-26,Arikawa (Sargassum),NEP,9,8.893231062113038,9.589043849611123,18.48227491172416
2017-09-26,Arikawa (Sargassum),RP,9,24.63940420533026,24.507600154902562,49.14700436023282
2017-09-27,Tainoura (Isoyake),GEP,9,1.244897854665794,NA,NA
2017-09-27,Tainoura (Isoyake),NEP,9,-2.2519649054268953,NA,NA
2017-09-27,Tainoura (Isoyake),RP,9,3.4968627600926894,NA,NA
2017-09-27,Arikawa (Sargassum),GEP,9,6.046744359705557,26.483482478839633,32.53022683854519
2017-09-27,Arikawa (Sargassum),NEP,9,1.2921299303245704,7.788458575133994,9.080588505458564
2017-09-27,Arikawa (Sargassum),RP,9,4.754614429380987,18.69502390370564,23.449638333086625
2017-09-28,Tainoura (Isoyake),GEP,9,9.913061011382533,NA,NA
2017-09-28,Tainoura (Isoyake),NEP,9,1.968340302983762,NA,NA
2017-09-28,Tainoura (Isoyake),RP,9,7.944720708398771,NA,NA
2017-09-28,Arikawa (Sargassum),GEP,9,11.437313116931303,11.813862584505864,23.25117570143717
2017-09-28,Arikawa (Sargassum),NEP,9,1.1406856316273917,1.60248871916302,2.7431743507904116
2017-09-28,Arikawa (Sargassum),RP,9,10.296627485303912,10.211373865342845,20.508001350646758
2017-09-29,Tainoura (Isoyake),GEP,9,12.65379960500038,NA,NA
2017-09-29,Tainoura (Isoyake),NEP,9,4.0551629286786905,NA,NA
2017-09-29,Tainoura (Isoyake),RP,9,8.59863667632169,NA,NA
2017-09-29,Arikawa (Sargassum),GEP,9,11.448845681234092,13.953531365403379,25.40237704663747
2017-09-29,Arikawa (Sargassum),NEP,9,3.3345627462555427,5.88833082628426,9.222893572539803
2017-09-29,Arikawa (Sargassum),RP,9,8.114282934978549,8.065200539119118,16.179483474097665
2017-09-30,Arikawa (Sargassum),GEP,9,39.76901092738313,34.831907468609565,74.6009183959927
2017-09-30,Arikawa (Sargassum),NEP,9,11.988951080971866,10.246689966511902,22.235641047483767
2017-09-30,Arikawa (Sargassum),RP,9,27.780059846411262,24.585217502097663,52.365277348508926
2017-10-01,Tainoura (Isoyake),GEP,10,9.841363191579095,NA,NA
2017-10-01,Tainoura (Isoyake),NEP,10,3.2506451972036388,NA,NA
2017-10-01,Tainoura (Isoyake),RP,10,6.590717994375457,NA,NA
2017-10-01,Arikawa (Sargassum),GEP,10,23.140183825746533,17.920676762415084,41.06086058816162
2017-10-01,Arikawa (Sargassum),NEP,10,5.562000817563195,3.321618664025472,8.883619481588667
2017-10-01,Arikawa (Sargassum),RP,10,17.578183008183338,14.599058098389612,32.17724110657295
2017-10-02,Tainoura (Isoyake),GEP,10,3.8806790566798632,NA,NA
2017-10-02,Tainoura (Isoyake),NEP,10,-1.106625583779497,NA,NA
2017-10-02,Tainoura (Isoyake),RP,10,4.98730464045936,NA,NA
2017-10-02,Arikawa (Sargassum),GEP,10,23.366841673645805,6.846090073508081,30.212931747153885
2017-10-02,Arikawa (Sargassum),NEP,10,4.280419189221618,1.0388692157050627,5.319288404926681
2017-10-02,Arikawa (Sargassum),RP,10,19.086422484424187,5.807220857803018,24.893643342227204
2017-10-03,Tainoura (Isoyake),GEP,10,6.367504223939046,NA,NA
2017-10-03,Tainoura (Isoyake),NEP,10,2.6486928567130974,NA,NA
2017-10-03,Tainoura (Isoyake),RP,10,3.718811367225949,NA,NA
2017-10-03,Arikawa (Sargassum),GEP,10,27.253341909577884,22.29825942711078,49.55160133668866
2017-10-03,Arikawa (Sargassum),NEP,10,8.518789216767075,6.113155958880512,14.631945175647587
2017-10-03,Arikawa (Sargassum),RP,10,18.73455269281081,16.185103468230267,34.919656161041075
2017-10-04,Tainoura (Isoyake),GEP,10,5.31763711475179,NA,NA
2017-10-04,Tainoura (Isoyake),NEP,10,3.914094442755811,NA,NA
2017-10-04,Tainoura (Isoyake),RP,10,1.4035426719959787,NA,NA
2017-10-04,Arikawa (Sargassum),GEP,10,7.0034432081963365,11.273750498678137,18.277193706874474
2017-10-04,Arikawa (Sargassum),NEP,10,5.979390171898302,5.429060252253315,11.408450424151617
2017-10-04,Arikawa (Sargassum),RP,10,1.0240530362980342,5.844690246424821,6.868743282722855
2017-10-05,Tainoura (Isoyake),GEP,10,5.825851297650608,NA,NA
2017-10-05,Tainoura (Isoyake),NEP,10,0.39528835479707425,NA,NA
2017-10-05,Tainoura (Isoyake),RP,10,5.430562942853534,NA,NA
2017-10-05,Arikawa (Sargassum),GEP,10,19.9948775607526,14.689894553228026,34.68477211398063
2017-10-05,Arikawa (Sargassum),NEP,10,3.564012624119428,4.191974126429798,7.755986750549226
2017-10-05,Arikawa (Sargassum),RP,10,16.43086493663317,10.497920426798228,26.9287853634314
2017-10-06,Tainoura (Isoyake),GEP,10,8.273614207020785,NA,NA
2017-10-06,Tainoura (Isoyake),NEP,10,2.2847214419501327,NA,NA
2017-10-06,Tainoura (Isoyake),RP,10,5.988892765070652,NA,NA
2017-10-06,Arikawa (Sargassum),GEP,10,39.09131457776354,14.529387527725936,53.62070210548948
2017-10-06,Arikawa (Sargassum),NEP,10,5.207509467549443,2.618742230740878,7.826251698290321
2017-10-06,Arikawa (Sargassum),RP,10,33.8838051102141,11.910645296985058,45.79445040719916
2017-10-07,Tainoura (Isoyake),GEP,10,2.759661392136109,NA,NA
2017-10-07,Tainoura (Isoyake),NEP,10,2.4446406583411573,NA,NA
2017-10-07,Tainoura (Isoyake),RP,10,0.3150207337949513,NA,NA
2017-10-07,Arikawa (Sargassum),GEP,10,19.980344391210323,18.45104288611484,38.431387277325165
2017-10-07,Arikawa (Sargassum),NEP,10,10.743436867056921,8.060745646878864,18.804182513935785
2017-10-07,Arikawa (Sargassum),RP,10,9.236907524153402,10.390297239235977,19.62720476338938
2017-10-08,Tainoura (Isoyake),GEP,10,8.875928253785991,NA,NA
2017-10-08,Tainoura (Isoyake),NEP,10,2.3191747014879027,NA,NA
2017-10-08,Tainoura (Isoyake),RP,10,6.556753552298089,NA,NA
2017-10-08,Arikawa (Sargassum),GEP,10,33.79819331832665,8.363019461627571,42.161212779954226
2017-10-08,Arikawa (Sargassum),NEP,10,7.829714102505214,6.712436362917629,14.542150465422843
2017-10-08,Arikawa (Sargassum),RP,10,25.96847921582144,1.650583098709943,27.619062314531384
2017-10-09,Tainoura (Isoyake),GEP,10,12.967085042046934,NA,NA
2017-10-09,Tainoura (Isoyake),NEP,10,1.0157544352109582,NA,NA
2017-10-09,Tainoura (Isoyake),RP,10,11.951330606835976,NA,NA
2017-10-09,Arikawa (Sargassum),GEP,10,30.120716978635244,22.59025290020838,52.71096987884363
2017-10-09,Arikawa (Sargassum),NEP,10,5.700885351124896,3.970041056571283,9.670926407696179
2017-10-09,Arikawa (Sargassum),RP,10,24.419831627510348,18.620211843637097,43.04004347114744
2017-10-10,Tainoura (Isoyake),GEP,10,7.575600003470129,NA,NA
2017-10-10,Tainoura (Isoyake),NEP,10,0.6109462958612255,NA,NA
2017-10-10,Tainoura (Isoyake),RP,10,6.964653707608903,NA,NA
2017-10-10,Arikawa (Sargassum),GEP,10,73.11472259352053,6.809531960254499,79.92425455377503
2017-10-10,Arikawa (Sargassum),NEP,10,12.326141127723567,4.325216648220831,16.651357775944398
2017-10-10,Arikawa (Sargassum),RP,10,60.788581465796966,2.484315312033668,63.27289677783063
2017-10-11,Tainoura (Isoyake),GEP,10,13.8324415723424,NA,NA
2017-10-11,Tainoura (Isoyake),NEP,10,4.3341922651274345,NA,NA
2017-10-11,Tainoura (Isoyake),RP,10,9.498249307214966,NA,NA
2017-10-11,Arikawa (Sargassum),GEP,10,36.34491541777171,26.488204694732303,62.83312011250401
