"","Date","location","key","value","month"
"822",2018-12-10,"Mushima (New port)","NEP",4.25009824031264,12
"823",2018-12-11,"Mushima (Old port)","NEP",1.58018826626627,12
"824",2018-12-11,"Mushima (New port)","NEP",3.70655939436837,12
"825",2018-12-12,"Mushima (Old port)","NEP",7.03778598225835,12
"826",2018-12-12,"Mushima (New port)","NEP",5.44065054848453,12
"827",2018-12-13,"Mushima (Old port)","NEP",2.81366615140399,12
"828",2018-12-14,"Mushima (Old port)","NEP",3.39192461647464,12
"829",2018-12-14,"Mushima (New port)","NEP",3.6494414890047,12
"830",2018-12-15,"Mushima (Old port)","NEP",4.65162810473352,12
"831",2018-12-15,"Mushima (New port)","NEP",6.53800374838376,12
"832",2018-12-16,"Mushima (Old port)","NEP",-1.76405144694058,12
"833",2018-12-16,"Mushima (New port)","NEP",2.64557301677737,12
"834",2018-12-17,"Mushima (Old port)","NEP",5.42626211212216,12
"835",2018-12-18,"Mushima (Old port)","NEP",2.43407210699687,12
"836",2018-12-18,"Mushima (New port)","NEP",3.17817301125878,12
"837",2017-12-23,"Mushima (Old port)","GEP",9.07370683691617,12
"838",2017-12-23,"Mushima (New port)","GEP",22.5285440614638,12
"839",2017-12-24,"Mushima (Old port)","GEP",7.97551327891021,12
"840",2017-12-24,"Mushima (New port)","GEP",9.97716804392752,12
"841",2017-12-25,"Mushima (Old port)","GEP",14.1358668095723,12
"842",2017-12-25,"Mushima (New port)","GEP",10.9101556073367,12
"843",2017-12-26,"Mushima (Old port)","GEP",9.0654749782022,12
"844",2017-12-26,"Mushima (New port)","GEP",9.62738721647425,12
"845",2017-12-27,"Mushima (Old port)","GEP",12.0212582853583,12
"846",2017-12-27,"Mushima (New port)","GEP",12.5573920205465,12
"847",2017-12-28,"Mushima (Old port)","GEP",16.1287794861891,12
"848",2017-12-28,"Mushima (New port)","GEP",15.207416160923,12
"849",2017-12-29,"Mushima (Old port)","GEP",13.921485729122,12
"850",2017-12-29,"Mushima (New port)","GEP",16.8975554686153,12
"851",2017-12-30,"Mushima (Old port)","GEP",5.90905147692595,12
"852",2017-12-30,"Mushima (New port)","GEP",7.42656267190022,12
"853",2017-12-31,"Mushima (Old port)","GEP",15.860992730867,12
"854",2017-12-31,"Mushima (New port)","GEP",11.9910282066254,12
"855",2018-01-01,"Mushima (Old port)","GEP",15.8634238194381,1
"856",2018-01-01,"Mushima (New port)","GEP",21.9782141497749,1
"857",2018-01-02,"Mushima (Old port)","GEP",13.0933185795289,1
"858",2018-01-02,"Mushima (New port)","GEP",21.3929287775002,1
"859",2018-01-03,"Mushima (Old port)","GEP",12.2356195849314,1
"860",2018-01-03,"Mushima (New port)","GEP",18.4410859109285,1
"861",2018-01-04,"Mushima (Old port)","GEP",11.0399765506514,1
"862",2018-01-04,"Mushima (New port)","GEP",18.1355674450366,1
"863",2018-01-05,"Mushima (Old port)","GEP",8.27740852799261,1
"864",2018-01-05,"Mushima (New port)","GEP",14.4844696141678,1
"865",2018-01-06,"Mushima (Old port)","GEP",9.6331281596548,1
"866",2018-01-06,"Mushima (New port)","GEP",13.2550422971999,1
"867",2018-01-07,"Mushima (Old port)","GEP",7.76429750420032,1
"868",2018-01-07,"Mushima (New port)","GEP",18.3491411842006,1
"869",2018-01-08,"Mushima (Old port)","GEP",1.75885693547736,1
"870",2018-01-08,"Mushima (New port)","GEP",5.54201493863399,1
"871",2018-01-09,"Mushima (Old port)","GEP",4.48075134935265,1
"872",2018-01-10,"Mushima (Old port)","GEP",9.01754729472688,1
"873",2018-01-10,"Mushima (New port)","GEP",8.57785928605163,1
"874",2018-01-11,"Mushima (Old port)","GEP",16.9735948923744,1
"875",2018-01-11,"Mushima (New port)","GEP",11.6354155440052,1
"876",2018-01-12,"Mushima (Old port)","GEP",14.4489748800544,1
"877",2018-01-13,"Mushima (Old port)","GEP",11.0165180910458,1
"878",2018-01-13,"Mushima (New port)","GEP",9.98684737260902,1
"879",2018-01-14,"Mushima (Old port)","GEP",21.2913105142032,1
"880",2018-01-14,"Mushima (New port)","GEP",15.4937849439641,1
"881",2018-01-15,"Mushima (Old port)","GEP",11.3537713934097,1
"882",2018-01-15,"Mushima (New port)","GEP",28.9227166684801,1
"883",2018-02-24,"Mushima (New port)","GEP",36.7380973581071,2
"884",2018-02-25,"Mushima (New port)","GEP",33.189362393277,2
"885",2018-02-26,"Mushima (New port)","GEP",46.7954184254111,2
"886",2018-02-27,"Mushima (New port)","GEP",36.7369707216696,2
"887",2018-02-28,"Mushima (New port)","GEP",5.96972854866351,2
"888",2018-03-01,"Mushima (New port)","GEP",21.3313201501606,3
"889",2018-03-02,"Mushima (New port)","GEP",50.612770338097,3
"890",2018-03-03,"Mushima (New port)","GEP",21.2547322931934,3
"891",2018-03-04,"Mushima (New port)","GEP",51.2890602505888,3
"892",2018-03-05,"Mushima (New port)","GEP",25.3745454400232,3
"893",2018-03-06,"Mushima (New port)","GEP",30.9782157953594,3
"894",2018-03-07,"Mushima (New port)","GEP",35.6987516436172,3
"895",2018-03-08,"Mushima (New port)","GEP",51.2590358166314,3
"896",2018-03-09,"Mushima (New port)","GEP",20.627908131567,3
"897",2018-03-10,"Mushima (New port)","GEP",89.0311812427296,3
"898",2018-03-11,"Mushima (New port)","GEP",62.9768154648463,3
"899",2018-03-12,"Mushima (New port)","GEP",47.2683578382357,3
"900",2018-03-13,"Mushima (New port)","GEP",66.2260698893432,3
"901",2018-03-14,"Mushima (New port)","GEP",49.6842227642867,3
"902",2018-03-15,"Mushima (New port)","GEP",26.8035943058657,3
"903",2018-03-16,"Mushima (New port)","GEP",31.8898118874225,3
"904",2018-03-17,"Mushima (New port)","GEP",55.5127302252533,3
"905",2018-03-18,"Mushima (New port)","GEP",64.3168344994651,3
"906",2018-03-19,"Mushima (New port)","GEP",24.1945091942177,3
"907",2018-03-20,"Mushima (New port)","GEP",13.4622640632625,3
"908",2018-03-21,"Mushima (New port)","GEP",23.3124558164459,3
"909",2018-03-22,"Mushima (New port)","GEP",32.0897859032372,3
"910",2018-03-23,"Mushima (New port)","GEP",34.181861534934,3
"911",2018-03-24,"Mushima (New port)","GEP",42.5978179919984,3
"912",2018-03-25,"Mushima (New port)","GEP",64.1792443405406,3
"913",2018-03-26,"Mushima (New port)","GEP",46.524222186938,3
"914",2018-03-27,"Mushima (New port)","GEP",50.0000916050727,3
"915",2018-03-28,"Mushima (New port)","GEP",61.5130701221615,3
"916",2018-03-29,"Mushima (New port)","GEP",59.4659104718304,3
"917",2018-03-30,"Mushima (New port)","GEP",56.5741311916327,3
"918",2018-03-31,"Mushima (New port)","GEP",78.0668145006748,3
"919",2018-04-01,"Mushima (New port)","GEP",57.9534109414804,4
"920",2018-04-02,"Mushima (New port)","GEP",66.5821675545182,4
"921",2018-04-03,"Mushima (New port)","GEP",74.9468070280986,4
"922",2018-04-04,"Mushima (New port)","GEP",70.4735527722307,4
"923",2018-04-05,"Mushima (New port)","GEP",64.8265789049223,4
"924",2018-04-06,"Mushima (New port)","GEP",54.6137668208847,4
"925",2018-04-07,"Mushima (New port)","GEP",11.4052178146769,4
"926",2018-04-08,"Mushima (New port)","GEP",26.7866257998206,4
"927",2018-04-09,"Mushima (New port)","GEP",35.811131383355,4
"928",2018-04-10,"Mushima (New port)","GEP",34.5109734387586,4
"929",2018-04-11,"Mushima (New port)","GEP",54.3733172256342,4
"930",2018-04-12,"Mushima (New port)","GEP",46.7629155435935,4
"931",2018-04-13,"Mushima (New port)","GEP",42.2514529793805,4
"932",2018-04-14,"Mushima (New port)","GEP",10.8097314246254,4
"933",2018-04-15,"Mushima (New port)","GEP",34.2282930732069,4
"934",2018-04-20,"Mushima (Old port)","GEP",10.1177890386966,4
"935",2018-04-20,"Mushima (New port)","GEP",91.2288320860076,4
"936",2018-04-21,"Mushima (Old port)","GEP",24.552331172466,4
"937",2018-04-21,"Mushima (New port)","GEP",80.2985678396915,4
"938",2018-04-22,"Mushima (Old port)","GEP",19.9435960656169,4
"939",2018-04-22,"Mushima (New port)","GEP",60.6299115103206,4
"940",2018-04-23,"Mushima (Old port)","GEP",31.4758175756264,4
"941",2018-04-23,"Mushima (New port)","GEP",53.8164841807295,4
"942",2018-04-24,"Mushima (Old port)","GEP",32.9569686758386,4
"943",2018-04-24,"Mushima (New port)","GEP",39.5180141873748,4
"944",2018-04-25,"Mushima (Old port)","GEP",35.3537550827333,4
"945",2018-04-25,"Mushima (New port)","GEP",17.6317889323395,4
"946",2018-04-26,"Mushima (Old port)","GEP",42.8957938504663,4
"947",2018-04-26,"Mushima (New port)","GEP",44.4047767627317,4
"948",2018-04-27,"Mushima (Old port)","GEP",24.9511232276791,4
"949",2018-04-27,"Mushima (New port)","GEP",69.7461222746942,4
"950",2018-04-28,"Mushima (Old port)","GEP",39.6268365984859,4
"951",2018-04-28,"Mushima (New port)","GEP",57.3182778273123,4
"952",2018-04-29,"Mushima (Old port)","GEP",31.0174460775865,4
"953",2018-04-29,"Mushima (New port)","GEP",64.2193592211972,4
"954",2018-04-30,"Mushima (Old port)","GEP",39.7189564960262,4
"955",2018-04-30,"Mushima (New port)","GEP",83.0179144576831,4
"956",2018-05-01,"Mushima (Old port)","GEP",44.5326447416112,5
"957",2018-05-01,"Mushima (New port)","GEP",43.9992236501041,5
"958",2018-05-02,"Mushima (Old port)","GEP",5.46671223501983,5
"959",2018-05-02,"Mushima (New port)","GEP",41.2073520792427,5
"960",2018-05-03,"Mushima (New port)","GEP",34.6067400125245,5
"961",2018-05-04,"Mushima (Old port)","GEP",28.4028753280925,5
"962",2018-05-04,"Mushima (New port)","GEP",37.8189733438908,5
"963",2018-05-05,"Mushima (Old port)","GEP",12.8748532473458,5
"964",2018-05-05,"Mushima (New port)","GEP",60.8274169785266,5
"965",2018-05-06,"Mushima (Old port)","GEP",19.7878052172126,5
"966",2018-05-06,"Mushima (New port)","GEP",18.4752931593545,5
"967",2018-05-07,"Mushima (Old port)","GEP",23.6073752608718,5
"968",2018-05-07,"Mushima (New port)","GEP",28.3707559429319,5
"969",2018-05-08,"Mushima (Old port)","GEP",27.1010921271596,5
"970",2018-05-08,"Mushima (New port)","GEP",12.0681015548293,5
"971",2018-05-09,"Mushima (Old port)","GEP",38.854398363833,5
"972",2018-05-09,"Mushima (New port)","GEP",29.529693186405,5
"973",2018-05-10,"Mushima (Old port)","GEP",30.6859637548299,5
"974",2018-05-11,"Mushima (Old port)","GEP",14.9101485734972,5
"975",2018-05-11,"Mushima (New port)","GEP",25.7174221068892,5
"976",2018-05-12,"Mushima (Old port)","GEP",19.687527594331,5
"977",2018-05-12,"Mushima (New port)","GEP",26.6195564321189,5
"978",2018-05-13,"Mushima (Old port)","GEP",58.9528621277138,5
"979",2018-05-13,"Mushima (New port)","GEP",29.480288891382,5
"980",2018-05-14,"Mushima (Old port)","GEP",34.8342749630212,5
"981",2018-05-14,"Mushima (New port)","GEP",36.1998923033122,5
"982",2018-05-15,"Mushima (Old port)","GEP",25.7857367910755,5
"983",2018-05-15,"Mushima (New port)","GEP",18.7215615761966,5
"984",2018-06-22,"Mushima (Old port)","GEP",18.5259337159596,6
"985",2018-06-23,"Mushima (Old port)","GEP",30.2805636873959,6
"986",2018-06-24,"Mushima (Old port)","GEP",46.1231760091607,6
"987",2018-06-24,"Mushima (New port)","GEP",31.6321747904246,6
"988",2018-06-26,"Mushima (Old port)","GEP",22.2613671655096,6
"989",2018-06-26,"Mushima (New port)","GEP",44.5439032281394,6
"990",2018-06-27,"Mushima (Old port)","GEP",5.5536670872818,6
"991",2018-06-27,"Mushima (New port)","GEP",63.2214553796056,6
"992",2018-06-28,"Mushima (Old port)","GEP",12.8097341908235,6
"993",2018-06-28,"Mushima (New port)","GEP",69.3819114660518,6
"994",2018-06-29,"Mushima (Old port)","GEP",34.0570808994384,6
"995",2018-06-29,"Mushima (New port)","GEP",78.9317799584758,6
"996",2018-06-30,"Mushima (New port)","GEP",72.3764160914721,6
"997",2018-07-01,"Mushima (Old port)","GEP",30.7224775140436,7
"998",2018-07-01,"Mushima (New port)","GEP",112.169796473612,7
"999",2018-07-02,"Mushima (Old port)","GEP",7.35425951718507,7
"1000",2018-07-02,"Mushima (New port)","GEP",101.801901641858,7
"1001",2018-07-03,"Mushima (Old port)","GEP",26.4575088993617,7
"1002",2018-07-03,"Mushima (New port)","GEP",18.1213167750898,7
"1003",2018-07-04,"Mushima (Old port)","GEP",25.1236831717013,7
"1004",2018-07-04,"Mushima (New port)","GEP",36.1967745932382,7
"1005",2018-07-05,"Mushima (New port)","GEP",70.7399345157133,7
"1006",2018-07-06,"Mushima (Old port)","GEP",14.1040611855893,7
"1007",2018-07-06,"Mushima (New port)","GEP",47.9668021225633,7
"1008",2018-07-07,"Mushima (Old port)","GEP",15.3874557231248,7
"1009",2018-07-07,"Mushima (New port)","GEP",25.6965608750465,7
"1010",2018-07-08,"Mushima (Old port)","GEP",13.4841551862922,7
"1011",2018-07-08,"Mushima (New port)","GEP",18.4878201008103,7
"1012",2018-07-09,"Mushima (Old port)","GEP",33.7002034111725,7
"1013",2018-07-09,"Mushima (New port)","GEP",77.2551192378089,7
"1014",2018-07-10,"Mushima (Old port)","GEP",35.2194685195701,7
"1015",2018-07-10,"Mushima (New port)","GEP",44.7455901259784,7
"1016",2018-07-11,"Mushima (Old port)","GEP",30.4145210836934,7
"1017",2018-07-12,"Mushima (Old port)","GEP",18.7095500676033,7
"1018",2018-07-12,"Mushima (New port)","GEP",50.2005255394596,7
"1019",2018-07-13,"Mushima (Old port)","GEP",32.5278392878759,7
"1020",2018-07-13,"Mushima (New port)","GEP",58.7385970814016,7
"1021",2018-07-14,"Mushima (Old port)","GEP",6.95242836938235,7
"1022",2018-07-14,"Mushima (New port)","GEP",74.9909797304968,7
"1023",2018-07-15,"Mushima (Old port)","GEP",5.57484250832755,7
"1024",2018-07-15,"Mushima (New port)","GEP",36.586073224627,7
"1025",2018-07-16,"Mushima (Old port)","GEP",6.30240544667236,7
"1026",2018-07-16,"Mushima (New port)","GEP",49.8636087954225,7
"1027",2018-07-17,"Mushima (Old port)","GEP",4.3401603132305,7
"1028",2018-07-17,"Mushima (New port)","GEP",54.513032057803,7
"1029",2018-07-18,"Mushima (Old port)","GEP",13.2308012267612,7
"1030",2018-07-18,"Mushima (New port)","GEP",98.4700775323061,7
"1031",2018-07-19,"Mushima (Old port)","GEP",41.4324744012888,7
"1032",2018-07-19,"Mushima (New port)","GEP",86.4041601527819,7
"1033",2018-07-20,"Mushima (Old port)","GEP",53.6583324753269,7
"1034",2018-07-20,"Mushima (New port)","GEP",105.043554750511,7
"1035",2018-07-23,"Mushima (Old port)","GEP",43.6787883434418,7
"1036",2018-07-26,"Mushima (Old port)","GEP",15.359647602784,7
"1037",2018-07-26,"Mushima (New port)","GEP",20.7994493568134,7
"1038",2018-07-27,"Mushima (Old port)","GEP",12.7287166437865,7
"1039",2018-07-27,"Mushima (New port)","GEP",59.9790935949593,7
"1040",2018-07-28,"Mushima (Old port)","GEP",16.5443092292279,7
"1041",2018-07-28,"Mushima (New port)","GEP",27.4318644268008,7
"1042",2018-07-29,"Mushima (Old port)","GEP",6.63342068618888,7
"1043",2018-07-29,"Mushima (New port)","GEP",11.16655104606,7
"1044",2018-07-30,"Mushima (Old port)","GEP",15.4957437252044,7
"1045",2018-07-30,"Mushima (New port)","GEP",17.0949884992632,7
"1046",2018-07-31,"Mushima (Old port)","GEP",7.32951118748002,7
"1047",2018-07-31,"Mushima (New port)","GEP",99.2677256440181,7
"1048",2018-08-01,"Mushima (Old port)","GEP",13.3927925125437,8
"1049",2018-08-01,"Mushima (New port)","GEP",48.7258349176043,8
"1050",2018-08-02,"Mushima (Old port)","GEP",10.9901564978653,8
"1051",2018-08-02,"Mushima (New port)","GEP",86.9464748635347,8
"1052",2018-08-03,"Mushima (Old port)","GEP",8.17594465535034,8
"1053",2018-08-03,"Mushima (New port)","GEP",76.3018306795344,8
"1054",2018-08-04,"Mushima (Old port)","GEP",25.0297558869895,8
"1055",2018-08-04,"Mushima (New port)","GEP",136.812562161311,8
"1056",2018-08-05,"Mushima (Old port)","GEP",43.3060517646036,8
"1057",2018-08-05,"Mushima (New port)","GEP",103.342027111093,8
"1058",2018-08-06,"Mushima (Old port)","GEP",41.3856836550377,8
"1059",2018-08-06,"Mushima (New port)","GEP",92.3002688076125,8
"1060",2018-08-07,"Mushima (Old port)","GEP",37.6958921575559,8
"1061",2018-08-08,"Mushima (Old port)","GEP",53.6445189451269,8
"1062",2018-08-09,"Mushima (Old port)","GEP",38.2686291544619,8
"1063",2018-08-10,"Mushima (Old port)","GEP",51.1317080409584,8
"1064",2018-08-11,"Mushima (Old port)","GEP",48.1300195216319,8
"1065",2018-08-12,"Mushima (Old port)","GEP",24.4822043442622,8
"1066",2018-08-13,"Mushima (Old port)","GEP",23.9879574597282,8
"1067",2018-08-15,"Mushima (Old port)","GEP",4.90738042956001,8
"1068",2018-08-17,"Mushima (Old port)","GEP",24.4657406144138,8
"1069",2018-08-18,"Mushima (Old port)","GEP",23.3445940654426,8
"1070",2018-08-19,"Mushima (Old port)","GEP",38.1511569105148,8
"1071",2018-08-20,"Mushima (Old port)","GEP",46.6182164894586,8
"1072",2018-08-23,"Mushima (Old port)","GEP",29.2129861021768,8
"1073",2018-08-25,"Mushima (Old port)","GEP",17.4842832883134,8
"1074",2018-08-26,"Mushima (Old port)","GEP",21.0045322013997,8
"1075",2018-08-27,"Mushima (Old port)","GEP",27.9622464289202,8
"1076",2018-08-28,"Mushima (Old port)","GEP",6.51505895368976,8
"1077",2018-08-29,"Mushima (Old port)","GEP",5.84665395272577,8
"1078",2018-08-30,"Mushima (Old port)","GEP",28.5176612158845,8
"1079",2018-09-01,"Mushima (Old port)","GEP",8.31841937903925,9
"1080",2018-09-03,"Mushima (Old port)","GEP",47.2540615718149,9
"1081",2018-09-04,"Mushima (Old port)","GEP",30.8613123814011,9
"1082",2018-09-05,"Mushima (Old port)","GEP",35.5745253377421,9
"1083",2018-09-06,"Mushima (Old port)","GEP",30.1700454109499,9
"1084",2018-09-07,"Mushima (Old port)","GEP",16.8243280792161,9
"1085",2018-09-08,"Mushima (Old port)","GEP",15.2008734940175,9
"1086",2018-09-09,"Mushima (Old port)","GEP",15.4532277045313,9
"1087",2018-09-10,"Mushima (Old port)","GEP",13.8018451626017,9
"1088",2018-09-11,"Mushima (Old port)","GEP",8.48162770605036,9
"1089",2018-09-12,"Mushima (Old port)","GEP",8.03152986796922,9
"1090",2018-09-13,"Mushima (Old port)","GEP",6.80293149081713,9
"1091",2018-09-14,"Mushima (Old port)","GEP",14.404066459574,9
"1092",2018-09-20,"Mushima (Old port)","GEP",45.2447338373919,9
"1093",2018-09-21,"Mushima (Old port)","GEP",15.138153852222,9
"1094",2018-09-21,"Mushima (New port)","GEP",62.0366567686459,9
"1095",2018-09-22,"Mushima (Old port)","GEP",42.018210376513,9
"1096",2018-09-22,"Mushima (New port)","GEP",26.7304295507074,9
"1097",2018-09-23,"Mushima (Old port)","GEP",17.5390409913749,9
"1098",2018-09-24,"Mushima (Old port)","GEP",15.8079394221829,9
"1099",2018-09-24,"Mushima (New port)","GEP",11.2770539083888,9
"1100",2018-09-25,"Mushima (Old port)","GEP",14.0472167208816,9
"1101",2018-09-25,"Mushima (New port)","GEP",16.317108168833,9
"1102",2018-09-26,"Mushima (Old port)","GEP",20.6219933007452,9
"1103",2018-09-26,"Mushima (New port)","GEP",26.6954298583217,9
"1104",2018-09-27,"Mushima (Old port)","GEP",12.0207572737248,9
"1105",2018-09-27,"Mushima (New port)","GEP",25.3144850971831,9
"1106",2018-09-28,"Mushima (Old port)","GEP",12.3703156497578,9
"1107",2018-09-28,"Mushima (New port)","GEP",30.8641158484867,9
"1108",2018-09-30,"Mushima (Old port)","GEP",4.53889934799861,9
"1109",2018-10-01,"Mushima (Old port)","GEP",20.1734244371454,10
"1110",2018-10-01,"Mushima (New port)","GEP",17.6571700347097,10
"1111",2018-10-02,"Mushima (Old port)","GEP",29.2264763264499,10
"1112",2018-10-02,"Mushima (New port)","GEP",57.7695104893826,10
"1113",2018-10-03,"Mushima (Old port)","GEP",11.3010671637507,10
"1114",2018-10-03,"Mushima (New port)","GEP",53.0679366081994,10
"1115",2018-10-04,"Mushima (Old port)","GEP",28.010737611108,10
"1116",2018-10-04,"Mushima (New port)","GEP",21.5993195059809,10
"1117",2018-10-05,"Mushima (Old port)","GEP",17.3739058039946,10
"1118",2018-10-05,"Mushima (New port)","GEP",29.9175750434735,10
"1119",2018-10-06,"Mushima (Old port)","GEP",2.32172337921723,10
"1120",2018-10-06,"Mushima (New port)","GEP",0.851947226516577,10
"1121",2018-10-07,"Mushima (Old port)","GEP",21.9148573702764,10
"1122",2018-10-07,"Mushima (New port)","GEP",30.89012668805,10
"1123",2018-10-08,"Mushima (Old port)","GEP",29.3380699559733,10
"1124",2018-10-08,"Mushima (New port)","GEP",11.9808113951137,10
"1125",2018-10-09,"Mushima (Old port)","GEP",19.9753778273379,10
"1126",2018-10-09,"Mushima (New port)","GEP",28.4589933060602,10
"1127",2018-10-10,"Mushima (Old port)","GEP",23.6031101267479,10
"1128",2018-10-10,"Mushima (New port)","GEP",16.0592119874412,10
"1129",2018-10-11,"Mushima (Old port)","GEP",15.3621522401106,10
"1130",2018-10-11,"Mushima (New port)","GEP",29.4938569579672,10
"1131",2018-10-12,"Mushima (Old port)","GEP",4.14652427572904,10
"1132",2018-10-12,"Mushima (New port)","GEP",24.318739914937,10
"1133",2018-10-13,"Mushima (Old port)","GEP",12.6832238607451,10
"1134",2018-10-13,"Mushima (New port)","GEP",21.6147456998321,10
"1135",2018-10-14,"Mushima (Old port)","GEP",20.3600822822532,10
"1136",2018-10-14,"Mushima (New port)","GEP",26.8528970274735,10
"1137",2018-10-15,"Mushima (Old port)","GEP",15.8353732002022,10
"1138",2018-10-15,"Mushima (New port)","GEP",35.2350515559285,10
"1139",2018-10-17,"Mushima (Old port)","GEP",39.3279432181628,10
"1140",2018-10-17,"Mushima (New port)","GEP",28.8420588994922,10
"1141",2018-10-18,"Mushima (Old port)","GEP",34.2701885011006,10
"1142",2018-10-18,"Mushima (New port)","GEP",23.1224385577971,10
"1143",2018-10-19,"Mushima (Old port)","GEP",27.8242400087656,10
"1144",2018-10-19,"Mushima (New port)","GEP",21.6772201696065,10
"1145",2018-10-20,"Mushima (Old port)","GEP",25.9029421033793,10
"1146",2018-10-20,"Mushima (New port)","GEP",24.1212052711988,10
"1147",2018-10-21,"Mushima (Old port)","GEP",27.3114988859393,10
"1148",2018-10-21,"Mushima (New port)","GEP",31.9289884805599,10
"1149",2018-10-22,"Mushima (Old port)","GEP",14.5061979879061,10
"1150",2018-10-22,"Mushima (New port)","GEP",29.9378303034682,10
"1151",2018-10-23,"Mushima (Old port)","GEP",45.4577802765652,10
"1152",2018-10-23,"Mushima (New port)","GEP",47.826628610172,10
"1153",2018-10-24,"Mushima (Old port)","GEP",21.5207928463323,10
"1154",2018-10-24,"Mushima (New port)","GEP",59.7753415263267,10
"1155",2018-10-25,"Mushima (Old port)","GEP",59.1766521389897,10
"1156",2018-10-25,"Mushima (New port)","GEP",54.5145688384517,10
"1157",2018-10-26,"Mushima (Old port)","GEP",66.3468886253614,10
"1158",2018-10-26,"Mushima (New port)","GEP",28.7755611629946,10
"1159",2018-10-27,"Mushima (Old port)","GEP",17.8230550411566,10
"1160",2018-10-27,"Mushima (New port)","GEP",24.3504548560052,10
"1161",2018-10-28,"Mushima (Old port)","GEP",28.9652722770032,10
"1162",2018-10-28,"Mushima (New port)","GEP",40.0465486127907,10
"1163",2018-10-29,"Mushima (Old port)","GEP",16.0826563695572,10
"1164",2018-10-29,"Mushima (New port)","GEP",24.855618111295,10
"1165",2018-10-30,"Mushima (Old port)","GEP",13.9586548049232,10
"1166",2018-10-30,"Mushima (New port)","GEP",17.3503797095628,10
"1167",2018-10-31,"Mushima (Old port)","GEP",9.72878040315207,10
"1168",2018-10-31,"Mushima (New port)","GEP",26.068304445197,10
"1169",2018-11-01,"Mushima (Old port)","GEP",16.5215229577994,11
"1170",2018-11-01,"Mushima (New port)","GEP",20.5528700567122,11
"1171",2018-11-02,"Mushima (Old port)","GEP",23.8051758349125,11
"1172",2018-11-02,"Mushima (New port)","GEP",25.453228816079,11
"1173",2018-11-03,"Mushima (Old port)","GEP",27.7193636222571,11
"1174",2018-11-03,"Mushima (New port)","GEP",22.4010691718052,11
"1175",2018-11-04,"Mushima (Old port)","GEP",27.9491944245793,11
"1176",2018-11-04,"Mushima (New port)","GEP",31.3339087188566,11
"1177",2018-11-05,"Mushima (Old port)","GEP",23.7102725991349,11
"1178",2018-11-05,"Mushima (New port)","GEP",26.0294484319964,11
"1179",2018-11-06,"Mushima (Old port)","GEP",13.0448438114294,11
"1180",2018-11-06,"Mushima (New port)","GEP",24.8044544047772,11
"1181",2018-11-07,"Mushima (Old port)","GEP",11.2990616614872,11
"1182",2018-11-07,"Mushima (New port)","GEP",25.4953567686112,11
"1183",2018-11-08,"Mushima (Old port)","GEP",18.1995129226386,11
"1184",2018-11-08,"Mushima (New port)","GEP",14.3481190280684,11
"1185",2018-11-09,"Mushima (Old port)","GEP",16.212487689142,11
"1186",2018-11-09,"Mushima (New port)","GEP",16.6195351421671,11
"1187",2018-11-10,"Mushima (Old port)","GEP",14.4932869752459,11
"1188",2018-11-10,"Mushima (New port)","GEP",23.7298270627417,11
"1189",2018-11-11,"Mushima (Old port)","GEP",11.1781870985853,11
"1190",2018-11-11,"Mushima (New port)","GEP",26.9413491923213,11
"1191",2018-11-12,"Mushima (Old port)","GEP",13.6106510673291,11
"1192",2018-11-12,"Mushima (New port)","GEP",33.702170607079,11
"1193",2018-11-13,"Mushima (Old port)","GEP",8.62094297971831,11
"1194",2018-11-13,"Mushima (New port)","GEP",26.0379536308112,11
"1195",2018-11-14,"Mushima (Old port)","GEP",14.9814661532265,11
"1196",2018-11-14,"Mushima (New port)","GEP",27.4526060494471,11
"1197",2018-11-15,"Mushima (Old port)","GEP",7.61894684841704,11
"1198",2018-11-15,"Mushima (New port)","GEP",26.5333075283167,11
"1199",2018-11-16,"Mushima (Old port)","GEP",6.70301208419005,11
"1200",2018-11-16,"Mushima (New port)","GEP",17.5732820284439,11
"1201",2018-11-17,"Mushima (Old port)","GEP",30.3588489116611,11
"1202",2018-11-17,"Mushima (New port)","GEP",22.043221151123,11
"1203",2018-11-18,"Mushima (Old port)","GEP",24.9879083842201,11
"1204",2018-11-18,"Mushima (New port)","GEP",42.723637532007,11
"1205",2018-11-19,"Mushima (Old port)","GEP",19.341894410729,11
"1206",2018-11-19,"Mushima (New port)","GEP",5.98909096802078,11
"1207",2018-11-22,"Mushima (Old port)","GEP",11.8759118468121,11
"1208",2018-11-22,"Mushima (New port)","GEP",27.198912503612,11
"1209",2018-11-23,"Mushima (Old port)","GEP",10.7497233286835,11
"1210",2018-11-23,"Mushima (New port)","GEP",28.2290446079666,11
"1211",2018-11-24,"Mushima (Old port)","GEP",3.55675457527631,11
"1212",2018-11-24,"Mushima (New port)","GEP",26.0330266153543,11
"1213",2018-11-25,"Mushima (New port)","GEP",20.484180308548,11
"1214",2018-11-26,"Mushima (Old port)","GEP",5.57305928588114,11
"1215",2018-11-26,"Mushima (New port)","GEP",18.6183329752908,11
"1216",2018-11-27,"Mushima (Old port)","GEP",4.42210473918401,11
"1217",2018-11-27,"Mushima (New port)","GEP",18.164975614267,11
"1218",2018-11-28,"Mushima (Old port)","GEP",19.5648717379133,11
"1219",2018-11-28,"Mushima (New port)","GEP",23.0889073777193,11
"1220",2018-11-29,"Mushima (Old port)","GEP",33.339970822193,11
"1221",2018-11-29,"Mushima (New port)","GEP",16.4457321776545,11
